target_id,target,sport,work_package,status,evidence,source,source_date,capabilities_validated,backend_tests,frontend_tests,device_tests,blocker_or_notes
espn:soccer:concacaf.champions,Concacaf Champions Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.champions/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.worldq.uefa,FIFA World Cup Qualifying - UEFA,soccer,W2-team-and-soccer,candidate,sample-returned,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.uefa/scoreboard,2026-03-31T18:45Z,,not-run,not-run,not-run,
espn:soccer:fifa.wcq.ply,FIFA World Cup Qualifying - Playoff Tournament,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wcq.ply/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.worldq.concacaf,FIFA World Cup Qualifying - Concacaf,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.concacaf/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.worldq.afc,FIFA World Cup Qualifying - AFC,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.afc/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.worldq.caf,FIFA World Cup Qualifying - CAF,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.caf/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.worldq.conmebol,FIFA World Cup Qualifying - CONMEBOL,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.conmebol/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.worldq.ofc,FIFA World Cup Qualifying - OFC,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.ofc/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.friendly.w,Women's International Friendly,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.friendly.w/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.wworldq.uefa,FIFA Women's World Cup Qualifying - UEFA,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wworldq.uefa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.wwcq.ply,FIFA Women's World Cup Qualifying - Playoff Tournament,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wwcq.ply/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.w.nations,UEFA Women's Nations League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.w.nations/scoreboard,,,not-run,not-run,not-run,
espn:soccer:usa.w.usl.1,USL Super League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.w.usl.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.champions_qual,UEFA Champions League Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.champions_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.wchampions_qual,UEFA Women's Champions League Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.wchampions_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:eng.w.fa,English Women's FA Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.fa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:eng.w.league_cup,English WSL Players Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.league_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:esp.w.1,Spanish Liga F,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.w.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:esp.copa_de_la_reina,Spanish Copa de la Reina,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.copa_de_la_reina/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fra.w.1,French Première Ligue,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.w.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ned.cup,Dutch KNVB Beker,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:sco.1,Scottish Premiership,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:sco.tennents,Scottish Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.tennents/scoreboard,,,not-run,not-run,not-run,
espn:soccer:sco.cis,Scottish League Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.cis/scoreboard,,,not-run,not-run,not-run,
espn:soccer:aus.1,Australian A-League Men,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/aus.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:aus.w.1,Australian A-League Women,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/aus.w.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ksa.kings.cup,Saudi King's Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ksa.kings.cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:por.taca.portugal,Taca de Portugal,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/por.taca.portugal/scoreboard,,,not-run,not-run,not-run,
espn:soccer:tur.1,Turkish Super Lig,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/tur.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:caf.nations,Africa Cup of Nations,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.nations/scoreboard,,,not-run,not-run,not-run,
espn:soccer:afc.champions,AFC Champions League Elite,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.champions/scoreboard,,,not-run,not-run,not-run,
espn:soccer:caf.nations_qual,Africa Cup of Nations Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.nations_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:afc.cup,AFC Champions League Two,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.cwc,FIFA Club World Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.cwc/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.olympics,Men's Olympic Soccer Tournament,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.olympics/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.w.olympics,Women's Olympic Soccer Tournament,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.w.olympics/scoreboard,,,not-run,not-run,not-run,
espn:soccer:concacaf.gold,Concacaf Gold Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.gold/scoreboard,,,not-run,not-run,not-run,
espn:soccer:concacaf.gold_qual,Concacaf Gold Cup Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.gold_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:concacaf.w.gold,Concacaf W Gold Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.w.gold/scoreboard,,,not-run,not-run,not-run,
espn:soccer:concacaf.confederations_playoff,Concacaf Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.confederations_playoff/scoreboard,,,not-run,not-run,not-run,
espn:soccer:concacaf.w.champions_cup,Concacaf W Champions Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.w.champions_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:concacaf.womens.championship,Concacaf W Championship,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.womens.championship/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.euro,UEFA European Championship,soccer,W2-team-and-soccer,candidate,sample-returned,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro/scoreboard,2024-07-14T19:00Z,,not-run,not-run,not-run,Returned event predates 2026; validate current coverage or legitimate tournament cycle
espn:soccer:uefa.euroq,UEFA European Championship Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euroq/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.weuro,UEFA Women's European Championship,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.weuro/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.euro_u21,UEFA European Under-21 Championship,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro_u21/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.super_cup,UEFA Super Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.super_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:conmebol.america,Copa América,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.america/scoreboard,,,not-run,not-run,not-run,
espn:soccer:conmebol.america.femenina,Copa América Femenina,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.america.femenina/scoreboard,,,not-run,not-run,not-run,
espn:soccer:usa.usl.1,USL Championship,soccer,W2-team-and-soccer,candidate,sample-returned,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.usl.1/scoreboard,2026-09-25T23:00Z,,not-run,not-run,not-run,
espn:soccer:usa.usl.l1,USL League One,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.usl.l1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:usa.usl.l1.cup,USL Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.usl.l1.cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:mex.2,Mexican Liga de Expansión MX,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:global.finalissima,CONMEBOL-UEFA Cup of Champions,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/global.finalissima/scoreboard,,,not-run,not-run,not-run,
espn:soccer:global.u20.intercontinental_cup,CONMEBOL-UEFA U20 Intercontinental Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/global.u20.intercontinental_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:global.w.finalissima,CONMEBOL-UEFA Women's Cup of Champions,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/global.w.finalissima/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.world.u20,FIFA Under-20 World Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world.u20/scoreboard,,,not-run,not-run,not-run,
espn:soccer:afc.asian.cup,AFC Asian Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.asian.cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:afc.w.asian.cup,AFC Women's Asian Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.w.asian.cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:afc.cupq,AFC Asian Cup Qualifiers,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.cupq/scoreboard,,,not-run,not-run,not-run,
espn:soccer:aff.championship,ASEAN Championship,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/aff.championship/scoreboard,,,not-run,not-run,not-run,
espn:soccer:caf.w.nations,Women's Africa Cup of Nations,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.w.nations/scoreboard,,,not-run,not-run,not-run,
espn:soccer:caf.championship,African Nations Championship,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.championship/scoreboard,,,not-run,not-run,not-run,
espn:soccer:can.w.nsl,Northern Super League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/can.w.nsl/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.europa_qual,UEFA Europa League Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.europa_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.europa.conf_qual,UEFA Conference League Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.europa.conf_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.w.europa,UEFA Women's Europa Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.w.europa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.intercontinental_cup,FIFA Intercontinental Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.intercontinental_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:afc.champions_qual,AFC Champions League Elite Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.champions_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:afc.cup_qual,AFC Champions League Two Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.cup_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:club.friendly,Club Friendly,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/club.friendly/scoreboard,,,not-run,not-run,not-run,
espn:soccer:nonfifa,Non-FIFA Friendly,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/nonfifa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:rus.1,Russian Premier League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/rus.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:rus.1.promotion.relegation,Russian Premier League Relegation/Promotion Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/rus.1.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bel.1,Belgian Pro League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bel.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bel.promotion.relegation,Belgian Pro League Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bel.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:esp.2,Spanish LALIGA 2,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ger.2,German 2. Bundesliga,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ger.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ita.2,Italian Serie B,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ita.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fra.1.promotion.relegation,French Ligue 1 Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.1.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fra.2,French Ligue 2,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:por.1.promotion.relegation,Portuguese Primeira Liga Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/por.1.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:aut.1,Austrian Bundesliga,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/aut.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:gre.1,Greek Super League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/gre.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:chn.1,Chinese Super League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/chn.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:global.club_challenge,CONMEBOL-UEFA Club Challenge,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/global.club_challenge/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ned.supercup,Dutch Johan Cruyff Shield,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.supercup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:global.pinatar_cup,Pinatar Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/global.pinatar_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:friendly.emirates_cup,Emirates Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/friendly.emirates_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:esp.joan_gamper,Trofeo Joan Gamper,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.joan_gamper/scoreboard,,,not-run,not-run,not-run,
espn:soccer:jpn.world_challenge,Japanese J.League World Challenge,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/jpn.world_challenge/scoreboard,,,not-run,not-run,not-run,
espn:soccer:global.arnold.clark_cup,Arnold Clark Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/global.arnold.clark_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.conmebol.olympicsq,CONMEBOL Pre-Olympic Tournament,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.conmebol.olympicsq/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.concacaf.olympicsq,Men's Olympic Qualifying Playoff,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.concacaf.olympicsq/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.w.concacaf.olympicsq,Concacaf Women's Olympic Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.w.concacaf.olympicsq/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.world.u17,FIFA Under-17 World Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world.u17/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.wworld.u17,FIFA Under-17 Women's World Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wworld.u17/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.euro_u21_qual,UEFA European Under-21 Championship Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro_u21_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uefa.euro.u19,UEFA European Under-19 Championship,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro.u19/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.friendly_u21,Under-21 International Friendly,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.friendly_u21/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ger.2.promotion.relegation,German Bundesliga 2. Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ger.2.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:eng.trophy,English EFL Trophy,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.trophy/scoreboard,,,not-run,not-run,not-run,
espn:soccer:eng.3,English League One,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.3/scoreboard,,,not-run,not-run,not-run,
espn:soccer:eng.4,English League Two,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.4/scoreboard,,,not-run,not-run,not-run,
espn:soccer:eng.5,English National League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.5/scoreboard,,,not-run,not-run,not-run,
espn:soccer:eng.fa_qual,English FA Cup Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.fa_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:sco.1.promotion.relegation,Scottish Premiership Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.1.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:sco.2,Scottish Championship,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:sco.2.promotion.relegation,Scottish Championship Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.2.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:sco.challenge,Scottish League Challenge Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.challenge/scoreboard,,,not-run,not-run,not-run,
espn:soccer:sco.tennents_qual,Scottish Cup Qualifying,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.tennents_qual/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ned.playoff.relegation,Dutch Eredivisie Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.playoff.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ned.2,Dutch Keuken Kampioen Divisie,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ned.3.promotion.relegation,Dutch Tweede Divisie Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.3.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ned.w.knvb_cup,Dutch KNVB Beker Vrouwen,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.w.knvb_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ned.w.1,Dutch Vrouwen Eredivisie,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.w.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:swe.1,Swedish Allsvenskan,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/swe.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:swe.1.promotion.relegation,Swedish Allsvenskan Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/swe.1.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:den.1,Danish Superliga,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/den.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:nor.1.promotion.relegation,Norwegian Eliteserien Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:nor.1,Norwegian Eliteserien,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:conmebol.sudamericana,CONMEBOL Sudamericana,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.sudamericana/scoreboard,,,not-run,not-run,not-run,
espn:soccer:conmebol.recopa,CONMEBOL Recopa,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.recopa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:arg.1,Argentine Liga Profesional de Fútbol,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:arg.copa,Copa Argentina,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:arg.copa_de_la_superliga,Argentine Copa de la Superliga,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa_de_la_superliga/scoreboard,,,not-run,not-run,not-run,
